ID,genero,idade,etnia,formacao,estado,tempo_de_casa,departamento,senioridade
BEB6,Masculino,25,Pardo,Ensino Superior,MA,5,Contabilidade,Analista Pleno
1199,Feminino,23,Pardo,Mestrado,TO,5,Operacoes,Analista Junior
4645,Feminino,27,Pardo,Ensino Superior,MG,9,Operacoes,Gerente
CC13,Masculino,38,Pardo,Ensino Superior,MS,8,TI,Gerente
D2A0,Masculino,40,Preto,Ensino Superior,CE,2,TI,Analista Junior
854A,Masculino,36,Pardo,Ensino Superior,AL,0,Compras,Analista Junior
D3E8,Feminino,48,Pardo,Ensino Superior,GO,4,Contabilidade,Analista Senior
8382,Masculino,20,Pardo,Ensino Superior,PE,,Recursos Humanos,Analista Pleno
44AC,Feminino,20,Preto,Pos graduacao,RN,,Compras,Analista Senior
7756,Masculino,,Pardo,Ensino Superior,RO,4,Vendas,Analista Junior
6D93,Masculino,30,Pardo,Ensino Medio,MG,5,TI,Analista Senior
3023,Masculino,22,Branco,Ensino Superior,TO,0,Operacoes,Analista Junior
CED6,Masculino,41,Pardo,Ensino Superior,PB,8,Contabilidade,Analista Junior
252A,Masculino,32,Branco,Ensino Superior,SP,7,Administrativo,Analista Senior
7923,Masculino,31,Branco,Ensino Superior,PI,5,Recursos Humanos,Analista Pleno
3DAB,Feminino,37,Pardo,Pos graduacao,MG,1,Contabilidade,Analista Senior
2018,Masculino,41,Branco,Ensino Superior,GO,12,Vendas,Analista Senior
36B1,Feminino,28,Pardo,Ensino Superior,DF,6,Recursos Humanos,Analista Pleno
1AF6,Masculino,23,Pardo,Ensino Superior,AC,5,Recursos Humanos,Analista Junior
A5C8,Masculino,40,Branco,Pos graduacao,RJ,3,Administrativo,Analista Junior
D21F,Feminino,22,Pardo,Ensino Superior,SP,3,Administrativo,Analista Pleno
056B,Feminino,31,Pardo,Ensino Superior,DF,4,Marketing,Analista Pleno
9414,Masculino,27,Branco,Ensino Superior,GO,2,Marketing,Analista Junior
492C,Masculino,24,Branco,Ensino Superior,RO,6,TI,Gerente
DD6C,Masculino,25,Pardo,Ensino Superior,MG,5,Marketing,Analista Junior
AA46,Masculino,36,Pardo,Pos graduacao,RR,4,Marketing,Diretor
5491,Feminino,36,Preto,Ensino Superior,SP,4,TI,Analista Senior
6D5E,Masculino,36,Branco,Ensino Superior,AM,1,Administrativo,Analista Junior
02F3,Feminino,30,Pardo,Ensino Superior,RJ,9,Administrativo,Analista Senior
177F,Masculino,27,Branco,Ensino Medio,SC,12,Desenvolvimento de Produtos,Analista Pleno
E3E3,Feminino,35,Branco,Ensino Superior,CE,2,Vendas,Analista Junior
3B78,Masculino,19,Pardo,Ensino Superior,AC,3,Vendas,Analista Junior
B440,Feminino,19,Branco,Doutorado,MG,,Administrativo,Gerente
F5CF,Masculino,22,Branco,Ensino Superior,MG,6,TI,Analista Junior
CC2D,Masculino,30,Branco,Ensino Superior,PR,6,Desenvolvimento de Produtos,Analista Junior
74CD,Masculino,32,Branco,Pos graduacao,RJ,8,Marketing,Analista Senior
125B,Masculino,24,Pardo,Pos graduacao,RR,,Recursos Humanos,Analista Junior
DC6D,Feminino,25,Pardo,Pos graduacao,TO,6,TI,Analista Senior
4926,Feminino,36,Pardo,Ensino Superior,SP,7,TI,Analista Pleno
1F0D,Feminino,28,Branco,Ensino Superior,RO,6,Marketing,Analista Senior
C20F,Feminino,35,Pardo,Doutorado,AM,9,TI,Gerente
C312,Masculino,32,Indigena,Ensino Superior,PI,6,Compras,Analista Junior
DEEF,Masculino,39,Branco,Ensino Superior,RJ,10,Vendas,Analista Junior
6356,Masculino,32,Pardo,Doutorado,RJ,6,Contabilidade,Analista Junior
2301,Masculino,23,Pardo,Doutorado,RS,0,Contabilidade,Analista Senior
7A1A,Masculino,23,Branco,Ensino Superior,AL,4,Contabilidade,Analista Pleno
0BE8,Masculino,37,Branco,Mestrado,AP,7,Recursos Humanos,Analista Pleno
AE0A,Masculino,28,Branco,Ensino Superior,AC,8,Operacoes,Analista Junior
6C11,Masculino,30,Pardo,Ensino Superior,MG,8,Desenvolvimento de Produtos,Analista Junior
0917,Masculino,28,Pardo,Mestrado,PB,7,Contabilidade,Analista Pleno
6739,Masculino,20,Pardo,Ensino Superior,CE,6,Compras,Analista Senior
E855,Masculino,35,Branco,Ensino Superior,PA,6,Contabilidade,Analista Junior
456A,Masculino,21,Pardo,Ensino Superior,SP,,Contabilidade,Analista Junior
4991,Masculino,37,Pardo,Pos graduacao,MA,2,Administrativo,Analista Senior
3317,Masculino,37,Preto,Ensino Medio,BA,9,Desenvolvimento de Produtos,Analista Junior
0AA3,Masculino,43,Pardo,Ensino Superior,SP,3,Operacoes,Analista Junior
E1FC,Feminino,37,Pardo,Ensino Superior,SP,0,Administrativo,Analista Pleno
656C,Masculino,28,Pardo,Ensino Superior,RR,1,Recursos Humanos,Analista Junior
357F,Masculino,44,Branco,Ensino Superior,RN,9,Recursos Humanos,Analista Junior
ABA5,Masculino,33,Pardo,Ensino Superior,MG,11,Operacoes,Diretor
A2C9,Masculino,35,Pardo,Mestrado,CE,5,Marketing,Analista Junior
CD38,Masculino,42,Pardo,Ensino Superior,GO,7,Contabilidade,Analista Pleno
67D9,Masculino,29,Branco,Doutorado,RN,2,Vendas,Analista Pleno
7338,Masculino,36,Pardo,Pos graduacao,RJ,6,Desenvolvimento de Produtos,Analista Senior
FFE3,Feminino,26,Branco,Ensino Superior,MG,5,Contabilidade,Analista Junior
E367,Feminino,23,Pardo,Ensino Superior,AC,2,Marketing,Gerente
4101,Masculino,28,Preto,Mestrado,PR,,Compras,Analista Senior
859F,Feminino,45,Branco,Ensino Superior,PR,3,Compras,Analista Junior
7E66,Masculino,36,Preto,Doutorado,RR,5,Vendas,Gerente
433B,Masculino,23,Pardo,Mestrado,PB,7,Operacoes,Analista Senior
3771,Masculino,33,Pardo,Doutorado,MG,0,Recursos Humanos,Analista Junior
345B,Masculino,22,Pardo,Pos graduacao,RO,,Vendas,Analista Junior
E7E1,Masculino,48,Pardo,Ensino Superior,PE,10,TI,Analista Senior
8AE2,Masculino,28,Pardo,Ensino Superior,RJ,4,Compras,Analista Senior
C2C8,Feminino,19,Branco,Ensino Superior,BA,4,Marketing,Analista Pleno
EFF1,Feminino,18,Pardo,Ensino Superior,RJ,,Compras,Gerente
D3A5,Masculino,45,Preto,Mestrado,GO,8,Marketing,Analista Junior
BDA5,Masculino,42,Branco,Ensino Superior,SC,7,Marketing,Analista Senior
83E4,Feminino,22,Preto,Ensino Superior,RR,,Operacoes,Analista Pleno
1DEE,Masculino,25,Branco,Ensino Superior,PB,2,Administrativo,Analista Junior
1730,Masculino,49,Pardo,Doutorado,AP,6,TI,Analista Pleno
0D3A,Masculino,24,Pardo,Ensino Superior,MG,4,Administrativo,Analista Senior
5D3B,Feminino,40,Branco,Ensino Superior,RS,2,Vendas,Analista Junior
5DC7,Feminino,39,Branco,Doutorado,MG,5,Recursos Humanos,Analista Pleno
10FC,Masculino,21,Branco,Ensino Superior,ES,,Desenvolvimento de Produtos,Analista Junior
ACBD,Masculino,25,Pardo,Ensino Superior,RJ,2,Administrativo,Analista Junior
6DD4,Masculino,35,Branco,Doutorado,PR,2,Compras,Analista Junior
A593,Masculino,44,Pardo,Ensino Superior,SC,7,Administrativo,Analista Senior
1E43,Masculino,35,Branco,Ensino Superior,PE,8,Administrativo,Analista Senior
4F0E,Feminino,56,Pardo,Ensino Superior,SP,5,Marketing,Gerente
ACA6,Masculino,36,Branco,Ensino Superior,RS,3,Administrativo,Analista Pleno
9993,Masculino,39,Pardo,Mestrado,RN,4,Vendas,Analista Senior
FAFA,Masculino,20,Branco,Ensino Superior,MT,,Operacoes,Analista Junior
462A,Masculino,25,Branco,Ensino Superior,PE,1,Administrativo,Analista Junior
82DB,Masculino,33,Preto,Pos graduacao,AP,2,Desenvolvimento de Produtos,Analista Senior
E02D,Masculino,58,Pardo,Ensino Superior,CE,9,TI,Analista Senior
E483,Masculino,40,Branco,Pos graduacao,SC,,TI,Analista Pleno
1CA2,Masculino,22,Pardo,Ensino Superior,SP,4,Compras,Analista Junior
EA44,Masculino,34,Preto,Ensino Superior,RO,8,Marketing,Analista Junior
2BED,Masculino,20,Branco,Ensino Superior,PR,4,TI,Gerente
2B84,Masculino,18,Branco,Doutorado,MG,4,Marketing,Analista Pleno
7FA8,Masculino,34,Branco,Pos graduacao,RS,5,Compras,Analista Junior
319B,Feminino,28,Pardo,Ensino Superior,MG,0,Desenvolvimento de Produtos,Analista Junior
9811,Feminino,36,Branco,Mestrado,AL,3,Vendas,Analista Senior
90DA,Masculino,25,Branco,Ensino Superior,MA,8,Recursos Humanos,Analista Junior
8F5E,Masculino,44,Pardo,Ensino Superior,GO,1,Recursos Humanos,Analista Junior
53BF,Masculino,22,Pardo,Ensino Superior,CE,3,Marketing,Analista Junior
631D,Masculino,56,Branco,Ensino Superior,MS,11,Administrativo,Analista Senior
7B01,Masculino,32,Branco,Ensino Superior,RS,8,Marketing,Analista Junior
5A9A,Feminino,46,Pardo,Ensino Superior,SP,6,Operacoes,Analista Senior
F5FB,Feminino,31,Branco,Ensino Superior,RS,6,Desenvolvimento de Produtos,Analista Pleno
A0E0,Feminino,39,Branco,Ensino Medio,SC,8,Contabilidade,Analista Pleno
74CE,Masculino,20,Pardo,Ensino Superior,TO,5,Recursos Humanos,Analista Junior
2C2A,Masculino,46,Branco,Ensino Superior,RR,2,Administrativo,Estagiario
EBE3,Masculino,40,Branco,Ensino Medio,CE,8,TI,Analista Senior
461D,Masculino,25,Branco,Doutorado,AL,,Recursos Humanos,Analista Junior
223D,Masculino,49,Preto,Ensino Superior,SC,7,TI,Analista Pleno
8ADA,Masculino,19,Branco,Ensino Superior,RS,4,Desenvolvimento de Produtos,Analista Pleno
209F,Masculino,25,Pardo,Ensino Superior,MG,,Desenvolvimento de Produtos,Gerente
5466,Masculino,20,Pardo,Ensino Superior,SC,,Compras,Analista Junior
C5CF,Masculino,27,Branco,Ensino Superior,SC,3,TI,Analista Pleno
CB1D,Masculino,26,Pardo,Ensino Superior,PB,9,Vendas,Analista Pleno
B4E4,Masculino,47,Pardo,Ensino Superior,GO,,Administrativo,Analista Pleno
8B66,Masculino,26,Pardo,Ensino Superior,AL,2,Contabilidade,Analista Senior
CB60,Feminino,40,Preto,Pos graduacao,RO,10,Desenvolvimento de Produtos,Analista Junior
1D30,Masculino,45,Pardo,Ensino Superior,RJ,7,Marketing,Diretor
3C60,Feminino,33,Branco,Mestrado,SP,6,Contabilidade,Analista Junior
3D1F,Feminino,19,Pardo,Ensino Medio,MG,,TI,Gerente
91CD,Feminino,42,Branco,Ensino Superior,RR,4,Compras,Analista Pleno
C3B1,Masculino,41,Pardo,Mestrado,DF,5,Marketing,Gerente
1986,Masculino,20,Pardo,Ensino Medio,RS,4,Administrativo,Analista Pleno
7F39,Masculino,27,Branco,Ensino Superior,AM,8,Contabilidade,Analista Senior
BFE6,Masculino,22,Pardo,Pos graduacao,SE,2,Compras,Analista Junior
1DF7,Masculino,19,Pardo,Ensino Superior,RJ,,Administrativo,Analista Junior
3645,Masculino,42,Branco,Ensino Superior,MG,5,Vendas,Gerente
4DF5,Feminino,21,Preto,Ensino Superior,AL,1,Vendas,Analista Junior
1E09,Masculino,30,Branco,Ensino Superior,MG,7,Recursos Humanos,Analista Junior
407C,Masculino,27,Pardo,Ensino Superior,SC,4,Recursos Humanos,Analista Junior
52E1,Masculino,46,Pardo,Mestrado,PR,12,Administrativo,Analista Pleno
0197,Masculino,45,Branco,Ensino Superior,RN,0,Administrativo,Estagiario
D875,Masculino,30,Pardo,Mestrado,MT,6,Operacoes,Analista Senior
4EA7,Masculino,30,Preto,Ensino Superior,MG,14,Administrativo,Analista Senior
6DC7,Masculino,38,Pardo,Ensino Superior,RR,7,Administrativo,Analista Junior
BB4A,Masculino,22,Pardo,Ensino Superior,SP,6,Contabilidade,Analista Junior
F8E1,Masculino,39,Preto,Doutorado,DF,3,Desenvolvimento de Produtos,Analista Senior
10B2,Feminino,46,Pardo,Ensino Superior,CE,4,Recursos Humanos,Analista Junior
76FF,Masculino,20,Pardo,Ensino Superior,PB,0,Desenvolvimento de Produtos,Analista Senior
E813,Masculino,48,Branco,Ensino Superior,GO,1,Contabilidade,Gerente
5A88,Masculino,32,Pardo,Doutorado,RO,7,Desenvolvimento de Produtos,Gerente
8DA9,Feminino,26,Preto,Ensino Superior,PB,4,Desenvolvimento de Produtos,Analista Senior
5A0E,Masculino,39,Pardo,Ensino Superior,RN,7,Recursos Humanos,Analista Pleno
FCCF,Masculino,30,Branco,Ensino Superior,SE,7,Operacoes,Analista Junior
CA5E,Feminino,20,Branco,Ensino Superior,MS,,Recursos Humanos,Analista Junior
0CC0,Masculino,38,Branco,Mestrado,MT,3,Contabilidade,Analista Pleno
58AE,Masculino,20,Pardo,Ensino Medio,AM,,TI,Analista Senior
2E10,Masculino,46,Branco,Ensino Superior,RS,9,Recursos Humanos,Analista Pleno
F908,Feminino,33,Pardo,Ensino Superior,MS,1,Vendas,Analista Junior
9C24,Feminino,37,Branco,Ensino Superior,PI,5,Marketing,Analista Senior
52ED,Masculino,38,Pardo,Ensino Superior,RN,8,Desenvolvimento de Produtos,Analista Senior
CB48,Masculino,18,Branco,Ensino Superior,TO,3,Marketing,Analista Pleno
1E72,Feminino,20,Branco,Doutorado,SE,2,Vendas,Analista Senior
D4AF,Masculino,30,Pardo,Pos graduacao,SP,6,Contabilidade,Analista Senior
DB8F,Masculino,18,Pardo,Pos graduacao,PA,,Recursos Humanos,Analista Pleno
116D,Feminino,21,Preto,Ensino Superior,RJ,5,Administrativo,Analista Senior
D981,Masculino,29,Pardo,Ensino Superior,PE,0,Contabilidade,Analista Pleno
B527,Masculino,38,Preto,Doutorado,RR,6,Contabilidade,Gerente
6E37,Masculino,38,Pardo,Ensino Superior,RJ,3,Administrativo,Analista Junior
A024,Masculino,31,Pardo,Mestrado,AC,5,TI,Gerente
E158,Masculino,33,Branco,Ensino Superior,AC,1,Vendas,Analista Junior
02E6,Masculino,30,Branco,Mestrado,RJ,0,Vendas,Gerente
88E8,Masculino,18,Pardo,Pos graduacao,RJ,2,Compras,Analista Pleno
FE68,Masculino,28,Pardo,Pos graduacao,RS,1,Recursos Humanos,Analista Junior
5C4B,Masculino,26,Preto,Pos graduacao,MT,0,Desenvolvimento de Produtos,Analista Pleno
F535,Masculino,31,Pardo,Ensino Superior,MS,8,Marketing,Analista Senior
9186,Masculino,28,Pardo,Mestrado,SC,1,Administrativo,Gerente
1443,Masculino,29,Pardo,Ensino Superior,MT,5,Administrativo,Analista Junior
4389,Masculino,36,Pardo,Mestrado,MG,7,Desenvolvimento de Produtos,Analista Junior
8C5D,Masculino,20,Pardo,Mestrado,RJ,,Vendas,Analista Pleno
F1C3,Masculino,32,Pardo,Ensino Superior,RJ,1,Contabilidade,Analista Senior
22F0,Masculino,26,Branco,Ensino Superior,AL,3,Marketing,Gerente
01D5,Feminino,23,Pardo,Pos graduacao,SP,7,Administrativo,Analista Junior
A493,Masculino,39,Pardo,Ensino Medio,MS,6,Recursos Humanos,Analista Junior
C4C3,Masculino,28,Pardo,Ensino Superior,CE,1,Compras,Analista Junior
8296,Masculino,25,Pardo,Ensino Superior,AM,3,TI,Gerente
19B7,Masculino,30,Pardo,Ensino Superior,MG,4,Vendas,Analista Pleno
20AF,Masculino,40,Branco,Ensino Superior,SP,6,Contabilidade,Analista Senior
7D15,Masculino,34,Pardo,Ensino Superior,MT,5,Desenvolvimento de Produtos,Analista Pleno
A725,Masculino,18,Branco,Ensino Superior,SE,,Recursos Humanos,Estagiario
AD1D,Masculino,27,Pardo,Ensino Superior,TO,11,Marketing,Analista Pleno
A6A8,Masculino,24,Preto,Ensino Medio,MS,10,Administrativo,Analista Junior
6991,Masculino,24,Pardo,Mestrado,MS,0,Recursos Humanos,Analista Pleno
45E8,Masculino,34,Branco,Pos graduacao,MG,5,Operacoes,Gerente
69FF,Masculino,20,Branco,Mestrado,MT,,Administrativo,Estagiario
C0B4,Feminino,25,Pardo,Ensino Superior,PE,5,TI,Analista Senior
0158,Masculino,36,Branco,Ensino Superior,SC,5,Administrativo,Analista Junior
D9DE,Masculino,21,Pardo,Ensino Superior,SP,,Administrativo,Analista Pleno
1973,Feminino,33,Pardo,Doutorado,PA,11,Administrativo,Gerente
A09C,Masculino,19,Branco,Ensino Superior,MT,,Vendas,Analista Junior
63B0,Feminino,28,Branco,Ensino Superior,AM,10,TI,Analista Pleno
B10F,Feminino,25,Branco,Mestrado,RS,2,Operacoes,Analista Senior
67D0,Masculino,39,Branco,Ensino Superior,PR,10,Operacoes,Analista Senior
32E8,Feminino,29,Branco,Pos graduacao,SP,7,Compras,Analista Senior
194E,Feminino,33,Branco,Ensino Superior,PE,6,Marketing,Analista Junior
7B45,Masculino,20,Preto,Ensino Superior,PR,,Compras,Analista Junior
6CAE,Masculino,28,Branco,Ensino Superior,RS,,Operacoes,Analista Junior
E6C5,Masculino,25,Branco,Ensino Superior,MG,2,Vendas,Analista Senior
BC61,Masculino,24,Branco,Ensino Superior,CE,5,Compras,Analista Senior
1E59,Masculino,20,Branco,Ensino Superior,AP,,Compras,Analista Senior
867C,Feminino,31,Pardo,Ensino Superior,SP,4,Marketing,Analista Senior
4180,Feminino,22,Pardo,Ensino Superior,PI,1,TI,Estagiario
7BF2,Masculino,26,Preto,Mestrado,MG,7,Recursos Humanos,Gerente
8BE9,Masculino,22,Branco,Ensino Superior,PR,8,Compras,Gerente
A7DD,Masculino,34,Pardo,Ensino Superior,BA,2,Desenvolvimento de Produtos,Analista Pleno
2D7A,Masculino,24,Pardo,Ensino Superior,CE,4,Recursos Humanos,Analista Junior
AF67,Masculino,36,Branco,Ensino Superior,AL,4,Desenvolvimento de Produtos,Gerente
BCE4,Masculino,29,Preto,Ensino Superior,TO,4,Operacoes,Gerente
1603,Masculino,21,Branco,Mestrado,SC,7,Vendas,Analista Pleno
1578,Masculino,38,Pardo,Ensino Superior,DF,7,TI,Analista Junior
2D04,Feminino,51,Pardo,Ensino Superior,PR,13,Recursos Humanos,Analista Junior
F5BB,Feminino,19,Pardo,Doutorado,MS,,Vendas,Analista Pleno
BA64,Feminino,31,Pardo,Ensino Superior,RR,5,Desenvolvimento de Produtos,Analista Junior
56D8,Masculino,39,Branco,Ensino Superior,RR,7,Administrativo,Analista Senior
5C81,Feminino,42,Pardo,Mestrado,BA,4,Desenvolvimento de Produtos,Gerente
E8A1,Feminino,35,Pardo,Ensino Superior,GO,9,Administrativo,Gerente
9A10,Feminino,33,Pardo,Ensino Superior,MG,4,Desenvolvimento de Produtos,Analista Junior
5257,Masculino,33,Pardo,Ensino Superior,DF,2,Contabilidade,Analista Pleno
A4F1,Masculino,23,Pardo,Ensino Superior,SP,3,Marketing,Analista Pleno
3247,Feminino,28,Branco,Doutorado,MG,5,Operacoes,Gerente
587B,Masculino,32,Pardo,Ensino Superior,AL,3,Operacoes,Analista Junior
9EEA,Masculino,31,Pardo,Ensino Superior,TO,5,Contabilidade,Analista Senior
0369,Masculino,36,Branco,Ensino Superior,CE,9,Contabilidade,Analista Senior
C6E4,Feminino,39,Branco,Ensino Superior,MG,8,Administrativo,Analista Senior
2F1A,Masculino,35,Pardo,Ensino Superior,PR,5,Contabilidade,Analista Junior
91D7,Feminino,37,Branco,Ensino Superior,PR,7,Administrativo,Gerente
BB4F,Feminino,31,Pardo,Ensino Superior,PA,5,Marketing,Gerente
59ED,Masculino,22,Branco,Ensino Superior,RR,3,Administrativo,Analista Pleno
8D62,Feminino,41,Branco,Doutorado,RJ,8,Operacoes,Analista Senior
E0D0,Feminino,38,Branco,Ensino Superior,RS,9,Contabilidade,Analista Junior
26A1,Masculino,28,Pardo,Ensino Medio,SC,6,Compras,Analista Senior
69BD,Masculino,24,Branco,Ensino Superior,CE,5,Marketing,Analista Junior
A0C4,Masculino,18,Branco,Ensino Superior,SE,,Desenvolvimento de Produtos,Analista Junior
A3C5,Masculino,35,Preto,Ensino Superior,RR,2,Marketing,Analista Senior
4472,Feminino,23,Branco,Ensino Superior,AP,9,Recursos Humanos,Analista Senior
3963,Masculino,43,Pardo,Ensino Superior,MS,1,Contabilidade,Analista Senior
5092,Masculino,20,Pardo,Ensino Superior,RS,0,Administrativo,Analista Junior
2FFE,Masculino,28,Pardo,Mestrado,RR,4,Vendas,Analista Pleno
147D,Masculino,37,Pardo,Ensino Medio,GO,,Compras,Estagiario
4533,Masculino,39,Branco,Ensino Medio,SP,3,Marketing,Analista Pleno
03B5,Masculino,28,Preto,Ensino Superior,RS,4,TI,Analista Junior
B0DC,Masculino,22,Preto,Doutorado,SC,8,Operacoes,Analista Pleno
7A9E,Masculino,32,Pardo,Mestrado,PI,,Vendas,Analista Junior
DFC1,Masculino,28,Branco,Ensino Superior,AM,8,Marketing,Gerente
F62B,Masculino,28,Pardo,Mestrado,RJ,8,Desenvolvimento de Produtos,Analista Pleno
362E,Masculino,20,Branco,Ensino Superior,SP,,Vendas,Analista Pleno
C1E1,Masculino,48,Pardo,Pos graduacao,SC,6,Administrativo,Gerente
B5A1,Masculino,21,Branco,Ensino Superior,MG,0,Desenvolvimento de Produtos,Analista Pleno
2728,Masculino,19,Pardo,Ensino Superior,RJ,,Vendas,Gerente
1BB1,Masculino,34,Pardo,Ensino Medio,MT,7,TI,Analista Senior
7269,Feminino,,Pardo,Ensino Medio,CE,9,Recursos Humanos,Analista Pleno
472F,Masculino,27,Pardo,Doutorado,SP,9,Marketing,Analista Junior
F78F,Masculino,31,Pardo,Ensino Superior,RJ,2,Administrativo,Analista Junior
C38A,Masculino,18,Pardo,Mestrado,PR,,Compras,Analista Junior
3FC5,Feminino,22,Branco,Ensino Superior,SC,3,Administrativo,Analista Junior
31CD,Feminino,19,Branco,Mestrado,PR,,Recursos Humanos,Analista Junior
D0A4,Feminino,27,Branco,Ensino Superior,PE,9,Desenvolvimento de Produtos,Analista Junior
DB12,Masculino,68,Pardo,Ensino Superior,RJ,9,Operacoes,Analista Pleno
212B,Masculino,46,Pardo,Mestrado,SP,0,Recursos Humanos,Estagiario
0F70,Masculino,38,Branco,Pos graduacao,MA,7,Desenvolvimento de Produtos,Analista Senior
B536,Masculino,19,Branco,Mestrado,TO,4,Administrativo,Analista Pleno
C543,Masculino,41,Pardo,Pos graduacao,MT,9,Vendas,Gerente
FC1B,Feminino,24,Pardo,Ensino Superior,AM,7,Administrativo,Analista Junior
C810,Masculino,22,Pardo,Ensino Superior,RJ,,Marketing,Analista Senior
F3FD,Masculino,18,Branco,Doutorado,CE,2,Contabilidade,Analista Junior
DB57,Masculino,46,Branco,Ensino Superior,DF,10,Marketing,Analista Senior
8137,Masculino,28,Preto,Pos graduacao,TO,4,Recursos Humanos,Analista Pleno
9BC7,Feminino,31,Branco,Ensino Superior,MG,8,Operacoes,Analista Senior
D33F,Masculino,29,Pardo,Ensino Superior,DF,4,Administrativo,Gerente
97BC,Feminino,43,Pardo,Ensino Superior,BA,0,Marketing,Analista Junior
8111,Masculino,22,Pardo,Mestrado,RO,,TI,Analista Senior
D6EC,Feminino,35,Pardo,Ensino Superior,SP,3,Recursos Humanos,Analista Senior
7F63,Masculino,32,Branco,Ensino Superior,AM,7,Compras,Analista Senior
D4F7,Masculino,19,Branco,Ensino Superior,PE,0,TI,Analista Senior
36C0,Masculino,19,Pardo,Ensino Superior,MS,,Contabilidade,Analista Junior
ED72,Masculino,32,Branco,Pos graduacao,SP,9,Compras,Analista Junior
2AF0,Masculino,22,Pardo,Pos graduacao,RS,4,Recursos Humanos,Analista Senior
A282,Masculino,40,Preto,Ensino Superior,RJ,6,Compras,Analista Senior
DC14,Masculino,21,Branco,Pos graduacao,AL,4,Recursos Humanos,Analista Junior
C2E6,Masculino,21,Branco,Ensino Superior,ES,7,Administrativo,Gerente
F9B6,Masculino,24,Pardo,Ensino Superior,BA,0,Vendas,Estagiario
0536,Masculino,37,Preto,Ensino Superior,AL,2,Vendas,Analista Pleno
6A15,Masculino,35,Branco,Ensino Superior,MG,0,Administrativo,Estagiario
45CF,Masculino,44,Branco,Pos graduacao,SP,7,TI,Analista Pleno
71ED,Masculino,26,Branco,Ensino Superior,AM,2,Recursos Humanos,Analista Junior
4D53,Masculino,30,Branco,Mestrado,RJ,7,Operacoes,Analista Junior
73ED,Masculino,35,Pardo,Mestrado,CE,9,TI,Analista Junior
47E0,Masculino,31,Branco,Ensino Medio,SE,7,Administrativo,Analista Junior
DD33,Masculino,33,Pardo,Mestrado,AC,7,Contabilidade,Gerente
CA75,Feminino,31,Pardo,Ensino Superior,CE,4,TI,Analista Pleno
F821,Feminino,46,Pardo,Pos graduacao,RO,2,Marketing,Analista Senior
555C,Masculino,39,Branco,Ensino Superior,RS,5,Vendas,Analista Pleno
77CA,Feminino,35,Pardo,Ensino Superior,MT,0,Administrativo,Analista Senior
9FA3,Masculino,31,Branco,Ensino Superior,RN,7,Desenvolvimento de Produtos,Analista Pleno
B1EC,Feminino,24,Pardo,Mestrado,SP,5,Operacoes,Analista Junior
1C85,Masculino,33,Pardo,Mestrado,PR,4,Marketing,Analista Junior
